epoch,gen_loss,disc_loss
1,[4.4555864],1.9982553
2,[4.4028187],1.9953232
3,[4.353793],1.9924746
4,[4.3086014],1.9897225
5,[4.2671256],1.9870667
6,[4.229202],1.9845281
7,[4.1945896],1.9820639
8,[4.1630254],1.9796963
9,[4.134413],1.9774057
10,[4.108429],1.9751971
11,[4.084733],1.973078
12,[4.063117],1.970993
13,[4.0431814],1.9689467
14,[4.024663],1.9669006
15,[4.0072603],1.9648907
16,[3.9908342],1.9629084
17,[3.975153],1.9609474
18,[3.960112],1.9589778
19,[3.9456475],1.9570289
20,[3.9317002],1.9550766
21,[3.9182193],1.9531212
22,[3.9051507],1.9511938
23,[3.8924596],1.9492311
24,[3.8801112],1.947273
25,[3.868076],1.9452941
26,[3.8563414],1.9432847
27,[3.8448577],1.9412503
28,[3.8335705],1.9391947
29,[3.8224456],1.9371033
30,[3.8114557],1.9349903
31,[3.800585],1.9328682
32,[3.78983],1.9307168
33,[3.7791903],1.928544
34,[3.7686589],1.9263563
35,[3.7582464],1.9241589
36,[3.74798],1.9219416
37,[3.7378325],1.9196976
38,[3.7278144],1.9174356
39,[3.7179272],1.9151559
40,[3.7081778],1.9128715
41,[3.6985445],1.9105735
42,[3.6890097],1.9082553
43,[3.6795726],1.905914
44,[3.6702318],1.9035525
45,[3.660954],1.9011674
46,[3.651743],1.898777
47,[3.6426055],1.8963608
48,[3.6335511],1.8939061
49,[3.6245646],1.891434
50,[3.615648],1.8889415
51,[3.6068137],1.8864388
52,[3.5980465],1.8839368
53,[3.5893495],1.8814262
54,[3.5807314],1.8789055
55,[3.5721788],1.8763802
56,[3.5636928],1.8738577
57,[3.555285],1.8713148
58,[3.5469427],1.8687572
59,[3.5386574],1.8661883
60,[3.5304332],1.863603
61,[3.522276],1.8610162
62,[3.5141706],1.8584127
63,[3.5061157],1.8557919
64,[3.498107],1.8531586
65,[3.4901488],1.8505185
66,[3.4822347],1.8478608
67,[3.4743636],1.8451953
68,[3.4665499],1.8425276
69,[3.4587798],1.839853
70,[3.4510508],1.8371758
71,[3.443368],1.8344948
72,[3.4357316],1.8318112
73,[3.4281445],1.8291205
74,[3.4205937],1.8264282
75,[3.4130824],1.8237348
76,[3.4056125],1.8210304
77,[3.3981872],1.8183188
78,[3.390801],1.815607
79,[3.383464],1.812875
80,[3.376176],1.8101351
81,[3.3689334],1.8073915
82,[3.3617368],1.8046293
83,[3.3545897],1.8018616
84,[3.347484],1.7990792
85,[3.3404212],1.7962849
86,[3.3333976],1.7934823
87,[3.3264103],1.7906721
88,[3.3194644],1.787849
89,[3.3125594],1.7850151
90,[3.3056886],1.782165
91,[3.298855],1.7793093
92,[3.2920604],1.7764461
93,[3.2852993],1.7736025
94,[3.278572],1.7707527
95,[3.2718828],1.7678952
96,[3.2652314],1.7650356
97,[3.258614],1.7621722
98,[3.2520287],1.7593083
99,[3.2454803],1.7564349
100,[3.2389722],1.753562
101,[3.232505],1.7506795
102,[3.226068],1.7477759
103,[3.21967],1.7448628
104,[3.2133074],1.7419543
105,[3.2069738],1.7390401
106,[3.200675],1.736124
107,[3.1944103],1.7331998
108,[3.1881855],1.7302626
109,[3.181995],1.7273157
110,[3.1758351],1.7243634
111,[3.1696992],1.7213974
112,[3.1635847],1.7184219
113,[3.1574888],1.7154474
114,[3.1514237],1.712465
115,[3.1453817],1.7094822
116,[3.1393623],1.7064886
117,[3.1333644],1.703477
118,[3.1273923],1.7004486
119,[3.1214378],1.6974077
120,[3.1155057],1.6943673
121,[3.1095982],1.6913092
122,[3.1037095],1.6882395
123,[3.0978441],1.6851528
124,[3.0919986],1.6820456
125,[3.086177],1.6789248
126,[3.0803816],1.6757982
127,[3.074603],1.6726451
128,[3.0688555],1.6694839
129,[3.0631351],1.6663165
130,[3.0574393],1.663138
131,[3.0517664],1.659946
132,[3.0461159],1.6567421
133,[3.04049],1.653539
134,[3.0348892],1.6503109
135,[3.029316],1.6470816
136,[3.0237672],1.6438508
137,[3.0182405],1.6406186
138,[3.0127354],1.6373855
139,[3.0072494],1.6341474
140,[3.0017803],1.6308954
141,[2.996329],1.6276469
142,[2.9908905],1.6244054
143,[2.9854763],1.6211774
144,[2.9800813],1.617945
145,[2.9747036],1.6147039
146,[2.9693365],1.6114521
147,[2.963987],1.6081953
148,[2.9586546],1.6049438
149,[2.9533384],1.601664
150,[2.948038],1.5983783
151,[2.9427521],1.5950983
152,[2.9374826],1.5918256
153,[2.9322307],1.5885552
154,[2.926992],1.5852811
155,[2.9217637],1.582005
156,[2.9165473],1.5787194
157,[2.9113438],1.5754223
158,[2.9061522],1.572124
159,[2.9009771],1.5688121
160,[2.895815],1.5654734
161,[2.8906627],1.5621245
162,[2.8855195],1.5587654
163,[2.8803892],1.5554092
164,[2.8752728],1.5520453
165,[2.8701656],1.548695
166,[2.865073],1.5453635
167,[2.8599985],1.5420269
168,[2.8549354],1.538692
169,[2.8498878],1.535357
170,[2.844859],1.532031
171,[2.839848],1.5287281
172,[2.8348482],1.5254346
173,[2.8298573],1.5221529
174,[2.8248763],1.5188805
175,[2.819903],1.5156279
176,[2.8149414],1.5123923
177,[2.8099973],1.5091501
178,[2.805071],1.5059006
179,[2.8001595],1.5026512
180,[2.7952602],1.4994099
181,[2.7903724],1.4961748
182,[2.7854931],1.4929231
183,[2.780623],1.4896553
184,[2.7757633],1.4863927
185,[2.7709174],1.4831359
186,[2.7660792],1.4798989
187,[2.7612503],1.4766691
188,[2.7564301],1.4734354
189,[2.7516146],1.4702165
190,[2.746809],1.4670117
191,[2.742014],1.4638324
192,[2.7372272],1.460662
193,[2.7324495],1.4574932
194,[2.7276793],1.4543271
195,[2.7229123],1.451181
196,[2.7181506],1.4480469
197,[2.7134037],1.4449308
198,[2.708665],1.4418226
199,[2.703929],1.4387152
200,[2.6991987],1.4356086
201,[2.694478],1.4325223
202,[2.6897664],1.4294573
203,[2.685061],1.4264128
204,[2.6803625],1.4233739
205,[2.6756697],1.4203362
206,[2.6709802],1.4172899
207,[2.666296],1.4142506
208,[2.6616158],1.4112282
209,[2.656938],1.4082291
210,[2.652268],1.4052403
211,[2.6476038],1.4022843
212,[2.642944],1.399358
213,[2.6382878],1.3964552
214,[2.6336374],1.3935671
215,[2.628993],1.3906839
216,[2.6243556],1.3878152
217,[2.619722],1.3849556
218,[2.6150897],1.3821089
219,[2.6104589],1.3792858
220,[2.6058335],1.3764877
221,[2.6012154],1.3736984
222,[2.5966012],1.3709178
223,[2.591992],1.3681464
224,[2.5873785],1.3654008
225,[2.5827668],1.3626721
226,[2.578157],1.3599501
227,[2.5735464],1.3572445
228,[2.5689392],1.3545525
229,[2.5643346],1.3518698
230,[2.5597298],1.3492017
231,[2.555127],1.3465486
232,[2.5505204],1.343916
233,[2.5459123],1.3413049
234,[2.5412972],1.3387221
235,[2.5366793],1.3361621
236,[2.5320563],1.3336356
237,[2.5274334],1.3311318
238,[2.5228052],1.3286531
239,[2.51817],1.3262036
240,[2.513532],1.3237832
241,[2.5088935],1.3213862
242,[2.5042505],1.3190143
243,[2.4995968],1.3166566
244,[2.494935],1.3143297
245,[2.4902635],1.3120271
246,[2.4855852],1.3097495
247,[2.4809012],1.307497
248,[2.4762084],1.3052667
249,[2.4715097],1.3030599
250,[2.4668014],1.3008794
251,[2.4620802],1.2987309
252,[2.4573545],1.2966068
253,[2.452628],1.294498
254,[2.4478965],1.2924106
255,[2.4431624],1.29034
256,[2.438424],1.2882781
257,[2.4336822],1.2862439
258,[2.4289372],1.2842305
259,[2.4241893],1.2822376
260,[2.4194343],1.2802641
261,[2.41468],1.2782974
262,[2.409928],1.2763278
263,[2.4051735],1.2743623
264,[2.4004183],1.2724044
265,[2.3956645],1.2704496
266,[2.390915],1.2685032
267,[2.3861718],1.2665658
268,[2.3814392],1.2646351
269,[2.3767185],1.2626996
270,[2.3720136],1.2607579
271,[2.367325],1.258816
272,[2.362657],1.2568712
273,[2.3580053],1.2549281
274,[2.3533678],1.2529832
275,[2.3487444],1.2510265
276,[2.3441317],1.2490568
277,[2.3395422],1.2470686
278,[2.334976],1.245069
279,[2.3304305],1.2430551
280,[2.3259077],1.2410202
281,[2.3214016],1.2389761
282,[2.3169148],1.2369094
283,[2.3124523],1.234818
284,[2.308012],1.2327046
285,[2.3035917],1.2305673
286,[2.2991948],1.2284193
287,[2.29482],1.2262588
288,[2.2904658],1.2240809
289,[2.286134],1.2218924
290,[2.281824],1.2196965
291,[2.2775342],1.2174953
292,[2.2732646],1.2152896
293,[2.2690125],1.2130857
294,[2.2647803],1.2108781
295,[2.2605615],1.2086732
296,[2.2563562],1.2064753
297,[2.2521677],1.2042837
298,[2.2479968],1.2020948
299,[2.2438414],1.1999202
300,[2.2397008],1.1977618
301,[2.2355776],1.1956215
302,[2.2314682],1.1935083
303,[2.227375],1.1914229
304,[2.223298],1.1893623
305,[2.2192342],1.1873233
306,[2.2151864],1.1853027
307,[2.211157],1.1833092
308,[2.2071474],1.1813476
309,[2.2031538],1.1794205
310,[2.1991768],1.1775239
311,[2.195215],1.1756508
312,[2.1912677],1.1738012
313,[2.1873367],1.1719759
314,[2.1834176],1.1701748
315,[2.1795146],1.1683958
316,[2.1756284],1.1666442
317,[2.171758],1.1649158
318,[2.1679044],1.163213
319,[2.1640642],1.161535
320,[2.1602368],1.1598788
321,[2.1564188],1.1582448
322,[2.1526148],1.1566327
323,[2.1488228],1.1550386
324,[2.145044],1.1534635
325,[2.141281],1.1519051
326,[2.1375275],1.1503649
327,[2.1337836],1.1488497
328,[2.1300516],1.1473548
329,[2.1263328],1.1458759
330,[2.122623],1.1444142
331,[2.1189249],1.1429696
332,[2.1152396],1.1415458
333,[2.1115642],1.1401427
334,[2.107899],1.1387584
335,[2.1042447],1.1373906
336,[2.100602],1.13604
337,[2.0969694],1.1347063
338,[2.0933478],1.1333904
339,[2.0897372],1.1320901
340,[2.0861354],1.1308055
341,[2.082543],1.1295428
342,[2.0789623],1.1282942
343,[2.075393],1.1270595
344,[2.071831],1.1258409
345,[2.0682755],1.1246419
346,[2.0647264],1.1234589
347,[2.0611854],1.1222928
348,[2.0576515],1.1211414
349,[2.0541253],1.1200073
350,[2.0506074],1.1188898
351,[2.047099],1.1177924
352,[2.0435987],1.1167125
353,[2.0401068],1.11565
354,[2.036625],1.1146059
355,[2.0331552],1.1135739
356,[2.0296943],1.1125576
357,[2.0262418],1.111551
358,[2.0227969],1.1105555
359,[2.0193613],1.1095738
360,[2.0159354],1.1086061
361,[2.012519],1.107648
362,[2.0091093],1.1067
363,[2.005708],1.1057699
364,[2.0023162],1.1048607
365,[1.9989303],1.1039629
366,[1.9955486],1.1030716
367,[1.9921744],1.1021897
368,[1.9888071],1.1013193
369,[1.9854494],1.100461
370,[1.9820999],1.099613
371,[1.978756],1.0987766
372,[1.9754195],1.0979531
373,[1.9720883],1.0971415
374,[1.9687612],1.0963364
375,[1.9654417],1.0955379
376,[1.9621276],1.0947466
377,[1.9588203],1.093965
378,[1.9555185],1.0931925
379,[1.9522218],1.09243
380,[1.948933],1.0916767
381,[1.9456489],1.0909307
382,[1.9423699],1.0901916
383,[1.9390992],1.0894606
384,[1.935834],1.0887372
385,[1.9325758],1.0880212
386,[1.9293212],1.0873144
387,[1.92607],1.086618
388,[1.9228259],1.0859307
389,[1.9195862],1.085252
390,[1.9163532],1.0845804
391,[1.913129],1.0839151
392,[1.9099119],1.0832567
393,[1.9067013],1.0826057
394,[1.9034948],1.0819619
395,[1.900294],1.0813255
396,[1.8971019],1.0806963
397,[1.8939155],1.080076
398,[1.8907361],1.0794642
399,[1.8875631],1.0788602
400,[1.8843966],1.0782639
401,[1.8812357],1.0776742
402,[1.8780811],1.0770916
403,[1.8749342],1.076515
404,[1.8717966],1.0759447
405,[1.8686686],1.0753806
406,[1.8655471],1.0748241
407,[1.8624307],1.0742737
408,[1.8593203],1.07373
409,[1.8562181],1.0731916
410,[1.8531237],1.0726604
411,[1.8500345],1.0721366
412,[1.8469524],1.0716174
413,[1.8438781],1.0711023
414,[1.8408089],1.0705917
415,[1.8377467],1.0700881
416,[1.8346905],1.0695893
417,[1.8316401],1.0690947
418,[1.828598],1.068605
419,[1.8255632],1.0681213
420,[1.8225377],1.0676429
421,[1.819521],1.0671709
422,[1.8165116],1.0667052
423,[1.8135105],1.0662444
424,[1.8105161],1.065788
425,[1.8075286],1.0653372
426,[1.8045481],1.0648923
427,[1.8015769],1.0644522
428,[1.7986147],1.0640163
429,[1.7956604],1.0635834
430,[1.792713],1.0631535
431,[1.7897708],1.0627267
432,[1.7868363],1.062304
433,[1.7839104],1.0618844
434,[1.780993],1.0614684
435,[1.778082],1.0610554
436,[1.7751796],1.0606459
437,[1.7722846],1.0602392
438,[1.7693965],1.0598357
439,[1.7665174],1.0594354
440,[1.7636468],1.0590374
441,[1.7607855],1.0586424
442,[1.7579334],1.0582502
443,[1.75509],1.057861
444,[1.7522544],1.0574741
445,[1.7494268],1.0570894
446,[1.7466068],1.0567083
447,[1.7437958],1.0563309
448,[1.7409915],1.055959
449,[1.7381976],1.0555918
450,[1.7354119],1.0552278
451,[1.7326338],1.0548661
452,[1.7298646],1.0545074
453,[1.7271035],1.0541517
454,[1.724351],1.0537999
455,[1.7216079],1.0534505
456,[1.7188716],1.0531039
457,[1.7161433],1.0527608
458,[1.7134228],1.0524203
459,[1.7107116],1.0520816
460,[1.7080113],1.0517454
461,[1.7053194],1.0514123
462,[1.7026364],1.051081
463,[1.6999624],1.0507512
464,[1.6972959],1.050424
465,[1.6946372],1.0501003
466,[1.6919864],1.0497794
467,[1.6893431],1.0494611
468,[1.6867087],1.049145
469,[1.6840808],1.0488315
470,[1.6814616],1.048521
471,[1.6788522],1.0482132
472,[1.6762495],1.0479081
473,[1.6736526],1.0476065
474,[1.6710628],1.0473073
475,[1.6684825],1.0470114
476,[1.6659111],1.0467186
477,[1.6633478],1.0464287
478,[1.6607933],1.0461416
479,[1.6582469],1.0458567
480,[1.6557076],1.0455742
481,[1.6531752],1.0452936
482,[1.6506497],1.0450156
483,[1.6481311],1.0447402
484,[1.645621],1.0444667
485,[1.6431192],1.0441952
486,[1.640625],1.0439273
487,[1.6381382],1.0436616
488,[1.6356602],1.0433981
489,[1.633191],1.0431379
490,[1.6307303],1.0428804
491,[1.6282775],1.0426247
492,[1.6258337],1.0423717
493,[1.6233969],1.0421208
494,[1.6209674],1.0418715
495,[1.618545],1.0416231
496,[1.6161311],1.041377
497,[1.6137246],1.041132
498,[1.6113249],1.0408889
499,[1.6089312],1.0406485
500,[1.6065444],1.0404099
501,[1.6041634],1.0401732
502,[1.6017885],1.0399393
503,[1.5994188],1.0397079
504,[1.5970546],1.0394793
505,[1.5946971],1.0392525
506,[1.5923463],1.0390284
507,[1.590003],1.0388067
508,[1.5876659],1.0385879
509,[1.5853349],1.0383717
510,[1.5830088],1.0381582
511,[1.5806874],1.0379472
512,[1.578373],1.0377386
513,[1.5760655],1.0375316
514,[1.573764],1.0373263
515,[1.5714688],1.0371226
516,[1.5691807],1.0369208
517,[1.5668995],1.0367205
518,[1.5646254],1.036522
519,[1.5623581],1.0363246
520,[1.5600978],1.0361282
521,[1.5578436],1.035933
522,[1.5555948],1.0357392
523,[1.553352],1.0355465
524,[1.5511147],1.0353558
525,[1.5488837],1.0351665
526,[1.5466585],1.0349784
527,[1.5444402],1.034791
528,[1.5422285],1.0346048
529,[1.5400239],1.0344198
530,[1.5378261],1.0342357
531,[1.5356346],1.0340533
532,[1.5334495],1.0338722
533,[1.5312703],1.0336928
534,[1.5290983],1.0335145
535,[1.5269327],1.0333375
536,[1.5247746],1.0331615
537,[1.5226231],1.032987
538,[1.5204787],1.032814
539,[1.5183412],1.0326426
540,[1.5162097],1.0324734
541,[1.5140853],1.032306
542,[1.511967],1.0321395
543,[1.5098534],1.0319748
544,[1.507744],1.0318112
545,[1.5056392],1.031649
546,[1.5035394],1.0314882
547,[1.501445],1.0313284
548,[1.4993552],1.0311695
549,[1.4972696],1.0310109
550,[1.4951886],1.0308533
551,[1.4931124],1.0306966
552,[1.4910413],1.0305414
553,[1.4889761],1.0303874
554,[1.4869151],1.0302346
555,[1.484859],1.030083
556,[1.482808],1.0299315
557,[1.4807616],1.0297813
558,[1.4787192],1.0296323
559,[1.4766812],1.0294839
560,[1.4746478],1.0293367
561,[1.4726188],1.0291905
562,[1.4705951],1.0290453
563,[1.4685764],1.0289013
564,[1.4665633],1.0287588
565,[1.464555],1.028617
566,[1.4625523],1.0284767
567,[1.4605552],1.0283374
568,[1.4585632],1.0281991
569,[1.4565762],1.0280612
570,[1.4545943],1.0279238
571,[1.4526178],1.0277871
572,[1.4506469],1.0276517
573,[1.448681],1.0275174
574,[1.4467196],1.0273845
575,[1.4447632],1.0272527
576,[1.4428115],1.027122
577,[1.4408654],1.0269932
578,[1.4389244],1.0268655
579,[1.4369898],1.0267389
580,[1.43506],1.0266132
581,[1.4331353],1.0264878
582,[1.4312155],1.0263636
583,[1.4293014],1.0262396
584,[1.4273919],1.0261165
585,[1.4254867],1.0259943
586,[1.4235859],1.025873
587,[1.4216902],1.0257518
588,[1.4197985],1.0256314
589,[1.4179105],1.0255119
590,[1.4160273],1.0253929
591,[1.4141477],1.0252752
592,[1.4122725],1.0251582
593,[1.4104013],1.025042
594,[1.408535],1.0249267
595,[1.4066736],1.024812
596,[1.4048175],1.0246985
597,[1.4029654],1.0245862
598,[1.4011178],1.0244749
599,[1.399275],1.0243642
600,[1.3974355],1.0242543
601,[1.3956006],1.0241446
602,[1.3937701],1.0240353
603,[1.3919442],1.0239267
604,[1.3901228],1.023819
605,[1.3883061],1.0237119
606,[1.3864937],1.0236053
607,[1.384686],1.0234997
608,[1.382883],1.0233946
609,[1.3810842],1.0232902
610,[1.3792902],1.0231862
611,[1.3775004],1.0230827
612,[1.3757162],1.02298
613,[1.3739362],1.0228782
614,[1.3721598],1.0227768
615,[1.3703886],1.0226758
616,[1.3686217],1.0225753
617,[1.366859],1.0224756
618,[1.3651006],1.0223764
619,[1.3633462],1.0222784
620,[1.3615963],1.0221813
621,[1.3598508],1.022085
622,[1.3581104],1.0219896
623,[1.3563746],1.0218947
624,[1.3546433],1.0218
625,[1.3529172],1.0217056
626,[1.3511956],1.0216115
627,[1.3494781],1.0215178
628,[1.3477652],1.0214245
629,[1.3460561],1.0213323
630,[1.3443506],1.0212405
631,[1.3426487],1.0211494
632,[1.3409517],1.0210589
633,[1.3392591],1.0209687
634,[1.3375711],1.020879
635,[1.3358866],1.0207897
636,[1.3342062],1.0207009
637,[1.3325305],1.0206125
638,[1.3308586],1.0205245
639,[1.3291905],1.020437
640,[1.3275269],1.02035
641,[1.3258673],1.0202637
642,[1.324212],1.0201781
643,[1.32256],1.0200934
644,[1.3209114],1.0200095
645,[1.3192668],1.0199261
646,[1.3176262],1.0198431
647,[1.3159891],1.0197607
648,[1.3143556],1.019679
649,[1.3127259],1.0195975
650,[1.3111006],1.0195165
651,[1.309478],1.0194359
652,[1.3078592],1.0193554
653,[1.306244],1.0192752
654,[1.304632],1.0191956
655,[1.3030233],1.0191165
656,[1.3014181],1.0190384
657,[1.2998165],1.0189612
658,[1.2982187],1.0188847
659,[1.2966249],1.0188086
660,[1.2950355],1.0187333
661,[1.2934499],1.0186584
662,[1.2918687],1.018584
663,[1.2902917],1.0185105
664,[1.2887182],1.0184374
665,[1.2871482],1.0183649
666,[1.2855825],1.0182931
667,[1.2840215],1.0182219
668,[1.2824647],1.0181513
669,[1.2809114],1.018081
670,[1.2793627],1.0180111
671,[1.2778176],1.0179412
672,[1.2762762],1.017872
673,[1.2747383],1.0178034
674,[1.2732037],1.0177356
675,[1.2716728],1.017668
676,[1.2701464],1.0176011
677,[1.2686237],1.0175345
678,[1.2671046],1.0174682
679,[1.26559],1.0174022
680,[1.2640795],1.0173364
681,[1.2625726],1.017271
682,[1.2610695],1.0172062
683,[1.2595692],1.0171413
684,[1.258072],1.0170767
685,[1.2565787],1.0170124
686,[1.255089],1.0169482
687,[1.2536027],1.0168848
688,[1.2521201],1.0168221
689,[1.2506406],1.0167599
690,[1.2491648],1.0166976
691,[1.2476918],1.0166359
692,[1.2462224],1.0165746
693,[1.2447556],1.0165136
694,[1.2432926],1.0164528
695,[1.2418333],1.0163925
696,[1.2403777],1.0163323
697,[1.2389251],1.0162725
698,[1.2374762],1.0162135
699,[1.2360306],1.0161546
700,[1.2345878],1.0160964
701,[1.2331486],1.0160384
702,[1.2317132],1.015981
703,[1.2302811],1.015924
704,[1.228853],1.0158674
705,[1.227428],1.0158108
706,[1.2260063],1.0157547
707,[1.2245885],1.0156989
708,[1.2231737],1.0156432
709,[1.2217615],1.0155878
710,[1.2203526],1.0155327
711,[1.2189474],1.0154778
712,[1.2175456],1.015423
713,[1.2161471],1.0153688
714,[1.2147517],1.0153143
715,[1.21336],1.0152603
716,[1.2119715],1.0152066
717,[1.2105862],1.0151532
718,[1.2092036],1.0151
719,[1.2078242],1.0150473
720,[1.2064474],1.0149943
721,[1.2050729],1.0149416
722,[1.2037014],1.0148892
723,[1.2023331],1.014837
724,[1.2009674],1.0147853
725,[1.1996052],1.0147339
726,[1.198246],1.0146828
727,[1.1968899],1.014632
728,[1.1955367],1.0145814
729,[1.1941872],1.0145311
730,[1.1928399],1.0144811
731,[1.1914954],1.0144312
732,[1.1901541],1.0143819
733,[1.1888149],1.0143323
734,[1.1874782],1.0142831
735,[1.1861441],1.014234
736,[1.1848125],1.014185
737,[1.1834837],1.0141361
738,[1.1821575],1.0140877
739,[1.180834],1.0140393
740,[1.1795133],1.0139912
741,[1.1781956],1.0139433
742,[1.1768808],1.0138958
743,[1.1755688],1.0138483
744,[1.1742592],1.013801
745,[1.1729529],1.0137541
746,[1.1716497],1.0137076
747,[1.1703494],1.0136614
748,[1.1690521],1.0136154
749,[1.1677574],1.0135695
750,[1.1664648],1.0135236
751,[1.1651754],1.0134783
752,[1.1638893],1.0134332
753,[1.1626054],1.0133889
754,[1.1613237],1.0133445
755,[1.1600449],1.0133007
756,[1.1587683],1.013257
757,[1.1574945],1.0132138
758,[1.1562235],1.0131707
759,[1.1549546],1.0131277
760,[1.153688],1.013085
761,[1.1524242],1.0130424
762,[1.1511631],1.013
763,[1.1499044],1.0129579
764,[1.1486486],1.0129158
765,[1.1473955],1.0128744
766,[1.146145],1.0128326
767,[1.144897],1.0127912
768,[1.1436512],1.01275
769,[1.1424084],1.0127091
770,[1.1411675],1.0126686
771,[1.1399287],1.0126286
772,[1.1386925],1.0125885
773,[1.1374584],1.0125484
774,[1.1362262],1.0125086
775,[1.1349968],1.012469
776,[1.1337693],1.0124295
777,[1.1325444],1.0123899
778,[1.1313218],1.0123508
779,[1.130102],1.0123119
780,[1.1288849],1.0122736
781,[1.1276702],1.0122349
782,[1.1264577],1.0121968
783,[1.1252471],1.0121584
784,[1.1240389],1.01212
785,[1.1228331],1.0120814
786,[1.1216301],1.0120428
787,[1.1204299],1.0120044
